"year","duration","track"
"1990","3.6","Can't Get You Out Of My Mind"
"1990","3.86","Jealous"
"1990","5.39","Reminisce"
"1990","4.22","Never Lie"
"1990","4.63","""You Don't Love Me (No, No, No)"""
"1990","4.72","Quality Time"
"1990","4.23","What Kind Of Man Would I Be?"
"1990","4.3","Hero"
"1990","3.79","Never Gonna Let You Down"
"1990","3.2","Can't Cry Hard Enough"
"1990","5.61","Don't Let The Sun Go Down On Me"
"1990","3.68","You Only Have To Say You Love Me"
"1990","4.14","Kitty Kitty"
"1990","3.79","Movin' On"
"1990","5.15","Leaving Las Vegas"
"1990","3.6","In My Arms"
"1990","4.31","There You Are"
"1990","4.29","Enjoy The Silence"
"1990","3.78","The Devil Came Up To Michigan"
"1990","5.34","Everybody Hurts"
"1990","7.07","Another Sleepless Night"
"1990","4.77","Sometimes"
"1990","3.65","U Don't Hear Me Tho'"
"1990","4.41","Dre Day"
"1990","4.22","Never Stop"
"1990","6.32","Freek'n You"
"1990","5.56","Deeper And Deeper"
"1990","3.41","There's No Other Way"
"1990","4.26","No One Else On Earth"
"1990","5.07","All True Man"
"1990","5.31","Step On"
"1990","4.99","Love No Limit"
"1990","3.85","Fly High Michelle"
"1990","5.2","Stay"
"1990","5.67","Feel The Groove"
"1990","4.89","So Close"
"1990","3.82","Loungin"
"1990","3.84","Never A Time"
"1990","3.72","""The Downeaster """"Alexa"""""""
"1990","4.53","Fire"
"1990","4.21","Not Tonight"
"1990","5.65","A Dreams A Dream"
"1990","4.02","Mishale"
"1990","4.44","Chorus"
"1990","5.91","Not A Dry Eye In The House"
"1990","4.13","To Love Somebody"
"1990","4.23","You Can't Get Away"
"1990","4.99","Back To The World"
"1990","5.5","Moan & Groan"
"1990","3.33","Lonely And Gone"
"1990","3.88","I Got A Man"
"1990","3.98","This Is The Last Time"
"1990","3.7","Love And Emotion"
"1990","5.66","Strawberries"
"1990","5.43","Been Around The World"
"1990","4.13","She Thinks My Tractor's Sexy"
"1990","4.06","How Deep Is Your Love"
"1990","5.95","What They Do"
"1990","4.5","Erotica"
"1990","4.69","Heartbreak Hotel"
"1990","4.78","Right Beside You"
"1990","4.16","Cruising For Bruising"
"1990","3.93","Wicked"
"1990","3.48","La Raza"
"1990","4.6","Somethin' 4 Da Honeyz"
"1990","3.47","Insane In The Brain"
"1990","4.06","""Just The Way It Is, Baby"""
"1990","4.29","That's What Love Is For"
"1990","4.59","The Way I Feel About You"
"1990","11.09","Bop Gun (One Nation)"
"1990","3.67","Mambo No. 5 (A Little Bit Of...)"
"1990","3.69","Kiss You Back"
"1990","2.81","Supernova"
"1990","5.06","Love Me"
"1990","5.17","I'll Be There For You/You're All I Need To Get By"
"1990","4.19","Things Just Ain't The Same"
"1990","2.82","My Own Worst Enemy"
"1990","3.37","Hope Of Deliverance"
"1990","4.99","Exclusivity"
"1990","6.03","Rest In Peace"
"1990","4.59","Thank You"
"1990","4.5","Poor Georgie"
"1990","4.6","Do You Remember?"
"1990","4.51","Un-Break My Heart"
"1990","4.43","If You Had My Love"
"1990","5.32","Get Involved"
"1990","4.16","Angeline Is Coming Home"
"1990","4.29","Electric Barbarella"
"1990","5.28","We Can't Go Wrong"
"1990","4.16","Helluva"
"1990","3.66","New Power Generation"
"1990","4.94","People Everyday"
"1990","4.44","A Rose Is Still A Rose"
"1990","4.21","Forever More"
"1990","5","For Your Love"
"1990","4.1","Stayin' Alive"
"1990","3.79","Stay The Same"
"1990","3.3","Barbie Girl"
"1990","3.51","I Never Knew Love"
"1990","4.35","Player's Ball"
"1990","5.41","Rock And A Hard Place"
"1990","3.7","Can't Cry Anymore"
"1990","2.25","The Star Spangled Banner"
"1990","5.16","Really Into You"
"1990","6.1","None Of Ur Friends Business"
"1990","4.22","Under The Water"
"1990","4.22","Why Me Baby?"
"1990","3.73","Wide Open Spaces"
"1990","3.78","I Like It"
"1990","4.25","Black Or White"
"1990","3.92","Learn To Fly"
"1990","4.84","Let Me Clear My Throat"
"1990","4.31","Thank U"
"1990","4.23","Froggy Style"
"1990","3.57","Bomdigi"
"1990","4.49","Send Me A Lover"
"1990","4.14","Dancin'"
"1990","4.06","Fantasy"
"1990","4.24","Nobody Wins In This War"
"1990","4.67","Whatcha Wanna Do?"
"1990","4.52","Even A Fool Can See"
"1990","7.61","C'mon And Get My Love"
"1990","4.55","I Don't Know Anybody Else"
"1990","4.2","Listen"
"1990","4.17","Disappear"
"1990","4.76","Every Little Thing U Do"
"1990","3.33","I Do [Cherish You]"
"1990","5.03","Good Enough"
"1990","4.36","I'll Still Love You More"
"1990","3.34","Thieves In The Temple"
"1990","3.65","You Make Me Wanna..."
"1990","3.27","Yesterdays"
"1990","5.45","Tell The Truth"
"1990","3.21","Hippychick"
"1990","5.42","Ghetto Cowboy"
"1990","4.5","Two Teardrops"
"1990","3.61","No Tengo Dinero"
"1990","5.14","Made In England"
"1990","5.1","I Love You"
"1990","4.83","Hooked On You"
"1990","3.91","Come Back"
"1990","3.59","Just Another Case"
"1990","4","Place In This World"
"1990","3.61","Pets"
"1990","5.54","Rub You The Right Way"
"1990","5.33","I Don't Want To Wait"
"1990","4.83","Step Into A World (Rapture's Delight)"
"1990","4.58","Livin' In The Light"
"1990","4.7","First True Love"
"1990","4.86","""Circle Of Life (From """"The Lion King"""")"""
"1990","3.95","Still Not A Player"
"1990","3.56","I Wanna B With U"
"1990","4.36","Whatever"
"1990","3.99","You Don't Have To Go Home Tonight"
"1990","3.55","Return Of The Mack"
"1990","3.52","The Sweetest Days"
"1990","3.65","Come As You Are"
"1990","4.12","Take It Easy"
"1990","4.08","Dazzey Duks"
"1990","4.7","Serious Kinda Girl"
"1990","5.24","U Send Me Swingin'"
"1990","3.76","Shiny Happy People"
"1990","5.51","Lullaby"
"1990","3.51","You Won't Ever Be Lonely"
"1990","4.1","Holy Water"
"1990","5.57","More Than Words"
"1990","5.37","Gangsta Lean"
"1990","4.23","Hide And Seek"
"1990","3.23","Signs"
"1990","4.2","Cupid"
"1990","3.4","Weekend Thang"
"1990","5.99","Do G's Get To Go To Heaven?"
"1990","4.38","(I Know I Got) Skillz"
"1990","4.45","Blue Monday"
"1990","5.36","Supa Star"
"1990","3.77","Sweet Sensual Love"
"1990","5.41","Rosa Parks"
"1990","4.21","Walking In Memphis"
"1990","3.6","Pickup Man"
"1990","3.38","Perfect"
"1990","4.35","I'll Remember You"
"1990","4.92","Masterpiece"
"1990","4.58","All Cried Out"
"1990","4.64","I'm So Into You"
"1990","4.42","Elevators (Me & You)"
"1990","3.9","All Night Long"
"1990","2.73","She Ain't Pretty"
"1990","3.59","If I Never Stop Loving You"
"1990","4.4","I Wanna Love You Forever"
"1990","5.46","Get Ready For This"
"1990","3.81","If I Lost You"
"1990","4.01","""What's The Frequency, Kenneth?"""
"1990","3.71","Without Love"
"1990","3.37","Not On Your Love"
"1990","3.75","Everybody [Backstreet's Back]"
"1990","3.37","When I Close My Eyes"
"1990","4.08","Torn"
"1990","4.37","Everything Changes"
"1990","4.2","Paying The Price Of Love"
"1990","3.57","No Scrubs"
"1990","4.13","The Keeper Of The Stars"
"1990","3.38","We Danced Anyway"
"1990","5.18","Feenin'"
"1990","5.1","This Ain't A Love Song"
"1990","2.53","Sometimes Always"
"1990","4.06","Mysterious Ways"
"1990","3.89","Tonight Is The Night"
"1990","4.08","Ditty"
"1990","4.35","If You Needed Somebody"
"1990","3.99","Good For Me"
"1990","3.24","Oh Carolina"
"1990","4.22","How's It Going To Be"
"1990","4.59","You Don't Have To Love Me"
"1990","3.63","""Baby, It's Tonight"""
"1990","4.3","I Can Love You Like That"
"1990","3.67","Lesson In Leavin'"
"1990","3.57","Shimmer"
"1990","4.97","You're The Story Of My Life"
"1990","4.21","Can't Wait"
"1990","3.89","Do You Sleep?"
"1990","4.7","He Didn't Have To Be"
"1990","3.7","When She Cries"
"1990","5.55","You"
"1990","4.38","I Swear"
"1990","4.68","If You Think I'm Jiggy"
"1990","4.12","When You Love A Woman"
"1990","4.76","Sweet Sexy Thing"
"1990","4.29","The 13th"
"1990","3.13","Hard To Handle"
"1990","4.19","Hip-Hopera"
"1990","3.63","Don't Laugh At Me"
"1990","4.48","Just For Tonight"
"1990","4.25","""Too Late, Too Soon"""
"1990","4.01","Gitty Up"
"1990","4.36","What Ya Want"
"1990","3.95","Then Came You"
"1990","4.85","Your Love"
"1990","4.57","So Good"
"1990","4.67","Running Back To You"
"1990","3.65","A Bitter End"
"1990","5.01","Peace In Our Time"
"1990","4.03","Have I Told You Lately"
"1990","6.34","Could This Be Love"
"1990","4.05","The Choice Is Yours"
"1990","3.81","Bitter Tears"
"1990","3.72","Into The Great Wide Open"
"1990","5.5","Never 2 Much Of U"
"1990","5.43","I Miss My Homies"
"1990","4.69","Got To Get"
"1990","4.39","Back At One"
"1990","5.57","El Trago (The Drink)"
"1990","3.92","Here We Go Again!"
"1990","4.07","""One Boy, One Girl"""
"1990","4.93","Joy"
"1990","3.97","The Motown Song"
"1990","4.83","Nookie"
"1990","3.79","Everytime I Cry"
"1990","5.56","It's Your Body"
"1990","3.99","Do You Believe In Us"
"1990","3.27","All I Want"
"1990","3.71","Fly (The Angel Song)"
"1990","4.98","Everything"
"1990","3.48","Stepping Stone"
"1990","4.09","You Gotta Be"
"1990","5.02","Step It Up"
"1990","4.57","Forever Tonight"
"1990","3.66","Write This Down"
"1990","5.38","Here And Now"
"1990","3.82","Get Serious"
"1990","3.37","Behind Bars"
"1990","4.19","Love U More"
"1990","4.42","""Walls (From """"She's The One"""")"""
"1990","4.82","One Woman"
"1990","4.48","Heartbreak Station"
"1990","4.92","Believe"
"1990","3.55","Physical Funk"
"1990","4.78","Me And Those Dreamin' Eyes Of Mine"
"1990","2.88","Wannabe"
"1990","4.27","Lies"
"1990","5.12","""I'm Every Woman (From """"The Bodyguard"""")"""
"1990","4","Tap The Bottle"
"1990","4.74","Hey Lover"
"1990","4.61","Live For Loving You"
"1990","4.03","In A Dream"
"1990","3.87","Till You Love Me"
"1990","4.74","Can We Talk"
"1990","3.04","Then The Morning Comes"
"1990","3.76","No More Lies"
"1990","5.31","Let Her Cry"
"1990","4.81","Safe + Sound"
"1990","3.86","Intergalactic"
"1990","3.6","Scar Tissue"
"1990","4.36","I Live My Life For You"
"1990","4.56","Perfect World"
"1990","4.79","You Should Be Mine (Don't Waste Your Time)"
"1990","2.89","Sex And Candy"
"1990","5.02","Again"
"1990","4.89","Free Your Mind"
"1990","6.19","Do I Have To Say The Words?"
"1990","4.78","Shelter Me"
"1990","3.73","""The More You Ignore Me, The Closer I Get"""
"1990","3.81","Double Good Everything"
"1990","3.45","Better Days (And The Bottom Drops Out)"
"1990","4.51","The One I Gave My Heart To"
"1990","3.07","I'll Go Crazy"
"1990","3.36","I'm Leaving"
"1990","2.66","All Things Considered"
"1990","5.6","2 Legit 2 Quit"
"1990","4.1","Passion"
"1990","4.09","Good Ol' Days"
"1990","3.55","Let's Talk About Sex"
"1990","5.4","Soon As I Get Home"
"1990","3.41","Superhero"
"1990","6.85","Jesus To A Child"
"1990","5.5","Close To You"
"1990","4.15","Cleopatra's Theme"
"1990","4.1","Maria"
"1990","2.88","But It's Alright"
"1990","5.29","Word To The Badd!!"
"1990","3.85","Back & Forth"
"1990","3.92","Jump!"
"1990","6.3","Speed"
"1990","3.81","You Let Your Heart Go Too Fast"
"1990","4.22","Tha Hop"
"1990","4.31","I'm Not Giving You Up"
"1990","6.04","The Last Worthless Evening"
"1990","5.26","Every Day Of The Week"
"1990","4.93","Can U Get Wit It"
"1990","4.03","Juice (Know The Ledge)"
"1990","4.19","Hurting Kind (I've Got My Eyes On You)"
"1990","5.83","Love Will Never Do (Without You)"
"1990","4.48","The Fly"
"1990","5.95","""Luv Me, Luv Me"""
"1990","3.89","Found Out About You"
"1990","5.32","In These Arms"
"1990","5.01","No Time"
"1990","4.97","""Stay (Faraway, So Close!)"""
"1990","4.33","Time For Letting Go"
"1990","5.51","""Time, Love And Tenderness"""
"1990","3.29","It Matters To Me"
"1990","3.64","I'm Gonna Be (500 Miles)"
"1990","4.12","Lost In Love"
"1990","5.04","Don't Wanna Lose You"
"1990","3.54","With You"
"1990","4.19","Hold On To Me"
"1990","5.44","Walking In My Shoes"
"1990","4.44","Everybody Plays The Fool"
"1990","4.78","I'm Ready"
"1990","3.81","Uhh Ahh"
"1990","4.18","Reason To Believe"
"1990","4.26","Return To Innocence"
"1990","2.68","Baby It's You"
"1990","3.6","Love Is"
"1990","4.21","Ridin' Low"
"1990","5.21","Forever In Your Eyes"
"1990","5.07","Sacrifice"
"1990","2.99","We Are The Champions"
"1990","5.51","I Can't Sleep Baby (If I)"
"1990","3.48","Redneck Games"
"1990","3.97","Somebody Love Me"
"1990","5.08","No Diggity"
"1990","4.21","Miles Away"
"1990","4.74","They Don't Care About Us"
"1990","3.96","Housecall"
"1990","5.66","Wherever You Go"
"1990","4.31","I Like"
"1990","6.02","All About Soul"
"1990","4.32","Crimson And Clover"
"1990","3.84","Don't Turn Around"
"1990","3.95","Bang Bang"
"1990","4.31","""It Must Have Been Love (From """"Pretty Woman"""")"""
"1990","4.07","Cleopatra's Cat"
"1990","6.9","The Rockafeller Skank"
"1990","3.86","When Something Is Wrong With My Baby"
"1990","3.57","""1, 2, 3, 4 (Sumpin' New)"""
"1990","3.09","Pop A Top"
"1990","5.55","I Can't Make You Love Me"
"1990","4.32","Too Close"
"1990","4.62","Truly Madly Deeply"
"1990","4.81","Down Low (Nobody Has To Know)"
"1990","4.36","My Love Is Your Love"
"1990","4.38","Good Heart"
"1990","4.61","For The Love Of You"
"1990","3.59","Spin Spin Sugar"
"1990","2.71","Celebrity Skin"
"1990","3.72","Living In Danger"
"1990","3.64","Get On Your Feet"
"1990","4.77","I Can Love You"
"1990","4.13","The River Of Dreams"
"1990","5.57","Fantastic Voyage"
"1990","3.2","There You Have It"
"1990","5.1","One In A Million"
"1990","4.45","How Do I Live"
"1990","4.66","Possession"
"1990","5.15","Bad Love"
"1990","4.59","Spending My Time"
"1990","4.42","Didn't I (Blow Your Mind)"
"1990","5.34","Forever My Lady"
"1990","4.04","Boom Biddy Bye Bye"
"1990","4.65","When A Woman's Fed Up"
"1990","3.59","Jealousy"
"1990","3.77","Up All Night"
"1990","3.88","Ballad Of Youth"
"1990","3.8","Anyone Else"
"1990","4.7","Room At The Top"
"1990","3.96","Something That We Do"
"1990","4.14","Swing My Way"
"1990","4.54","This Is The Right Time"
"1990","3.88","You Know How We Do It"
"1990","5.33","Whatever It Takes (To Make You Stay)"
"1990","4.95","Emotions"
"1990","4.51","Angel"
"1990","3.56","A Man Ain't Made Of Stone"
"1990","3.71","It's A Shame (My Sister)"
"1990","5.19","Love Makes Things Happen"
"1990","4.5","I'm Not A Fool"
"1990","5.15","Heart"
"1990","2.87","Why Don't You Get A Job?"
"1990","4.42","Caught A Lite Sneeze"
"1990","4.58","Freak Me"
"1990","4.5","Kiss The Rain"
"1990","4.7","One Of These Days"
"1990","6.67","I'd Lie For You (And That's The Truth)"
"1990","4.79","Does She Love That Man?"
"1990","4.8","I Won't Give Up On You"
"1990","3.43","I'm Not Feeling You"
"1990","3.8","Missing You"
"1990","3.29","Again Tonight"
"1990","3.51","Here We Go Again"
"1990","4.04","Coming Out Of The Dark"
"1990","3.75","Get Down"
"1990","5.73","Money In The Ghetto"
"1990","4.83","Rock Wit'cha"
"1990","4.28","Lithium"
"1990","4.55","Whipped"
"1990","4.8","Love Don't Live Here Anymore"
"1990","4.7","My Love Is The Shhh!"
"1990","4.9","Human Nature"
"1990","3.54","Tour"
"1990","3.78","If You Want It"
"1990","4.28","Going Home"
"1990","3.57","Am I Wrong"
"1990","4.58","Change"
"1990","3.69","Precious Declaration"
"1990","4.03","The Child (Inside)"
"1990","4.33","Coming Of Age"
"1990","3.86","Groove Is In The Heart"
"1990","4.19","I Will Come To You"
"1990","5.81","Wasted Time"
"1990","4.33","It Was A Good Day"
"1990","4.2","I'm In The Mood"
"1990","5.88","Something In My Heart"
"1990","3.79","32 Flavors"
"1990","4.14","Blame It On The Rain"
"1990","3.79","Something To Talk About"
"1990","4","Supermodel (You Better Work)"
"1990","4.03","Here I Am (Come And Take Me)"
"1990","4.2","Goody Goody"
"1990","4.47","Semi-Charmed Life"
"1990","3.7","World (The Price Of Love)"
"1990","3.94","If You Think You're Lonely Now"
"1990","4.01","Angel Baby"
"1990","4.09","Cry For Help"
"1990","4.45","Heat Of The Moment"
"1990","3.64","That Don't Impress Me Much"
"1990","3.36","Water Runs Dry"
"1990","5.34","Ray Of Light"
"1990","5.73","Everyday"
"1990","6.35","Written All Over Your Face"
"1990","3.5","The Old Apartment"
"1990","4.48","I'll Give All My Love To You"
"1990","4.4","Sunny Came Home"
"1990","4.85","Just Between You And Me"
"1990","4.16","Lullaby"
"1990","3.3","Single White Female"
"1990","3.9","Candy"
"1990","4.05","Push The Feeling On"
"1990","4.84","Always Tomorrow"
"1990","4.4","The Dolphin's Cry"
"1990","4.52","Drag My Bad Name Down"
"1990","4.02","I Love The Way You Love Me"
"1990","4.77","Ooh La La (I Can't Get Over You)"
"1990","4.41","All I See"
"1990","3.49","One More Try"
"1990","3.05","Live And Let Die"
"1990","4.62","House Of Love"
"1990","4.62","Almost Hear You Sigh"
"1990","3.47","My Side Of The Bed"
"1990","5.53","Cool As Ice (Everybody Get Loose)"
"1990","3.73","Out Of Sight (YO)"
"1990","4.4","Too Hot"
"1990","4.36","East 1999"
"1990","5.53","Never Too Busy"
"1990","5.11","Start The Car"
"1990","3.02","Thinkin' Problem"
"1990","4.29","When I See You Smile"
"1990","5.16","Can I Get A..."
"1990","6.71","Power Of Love/Love Power"
"1990","4.9","Right Down To It"
"1990","4.94","Please Remember Me"
"1990","5.88","Always"
"1990","4.86","Victim Of The Ghetto"
"1990","3.52","Whenever You're Near Me"
"1990","4.92","'Til You Do Me Right"
"1990","3.63","Dub Be Good To Me"
"1990","4.56","So In Love With You"
"1990","3.85","My All"
"1990","4.83","Piece Of My Heart"
"1990","3.79","Get A Leg Up"
"1990","4.26","How Am I Supposed To Live Without You"
"1990","4.1","""Live, Laugh, Love"""
"1990","3.99","Caribbean Blue"
"1990","3.03","Watermelon Crawl"
"1990","3.25","Jump"
"1990","4.62","Show Me The Way"
"1990","4.71","""Too Gone, Too Long"""
"1990","4.74","Funny How Time Flies"
"1990","5.27","I'd Do Anything For Love (But I Won't Do That)"
"1990","3.9","Friends"
"1990","5.58","Can You Stop The Rain"
"1990","5.35","My Love Is For Real"
"1990","3.82","Man Behind The Music"
"1990","5.43","Taking Everything"
"1990","4.42","You Can't Deny It"
"1990","4.17","I Shot The Sheriff"
"1990","4.07","Wiggle It"
"1990","4.56","Run"
"1990","3.44","Wishlist"
"1990","5.07","One More Day"
"1990","3.71","Dreams"
"1990","4.54","Whutcha Want?"
"1990","2.69","You're Beginning To Get To Me"
"1990","4.45","""Deep, Deep Trouble"""
"1990","4.8","We Didn't Start The Fire"
"1990","3.5","Move It To The Rhythm"
"1990","4.65","The Memory Remains"
"1990","3.56","I'm Alright"
"1990","3.45","If You Could Read My Mind"
"1990","3.83","Don't You Come Cryin'"
"1990","2.87","Sometimes I Rhyme Slow"
"1990","3.39","Close To Me"
"1990","5.04","One By One"
"1990","5.38","You Don't Have To Hurt No More"
"1990","3.77","How Bad Do You Want It?"
"1990","2.89","Simon Says"
"1990","3.9","Sending All My Love"
"1990","3.75","Too Funky"
"1990","5.12","Make It Happen"
"1990","3.87","This Beat Is Hot"
"1990","4.36","So Into You"
"1990","2.89","C'est La Vie"
"1990","4.45","What You Won't Do For Love"
"1990","4.24","""Get It Up (From """"Poetic Justice"""")"""
"1990","3.56","I Want It That Way"
"1990","2.99","Every Light In The House"
"1990","3.75","Could've Been Me"
"1990","3.92","Hands"
"1990","4","If I Could"
"1990","4.16","My Body Says Yes"
"1990","4.69","I Remember"
"1990","4.9","Come And Get With Me"
"1990","8.55","Off The Hook"
"1990","3.68","Love Sneakin' Up On You"
"1990","4.04","Missing You"
"1990","4.22","Informer"
"1990","4.13","I Don't Wanna See You"
"1990","4.31","Stay Forever"
"1990","3.51","Shot Of Poison"
"1990","4.4","Banned In The U.S.A."
"1990","6.01","I'm Not Your Puppet"
"1990","5.68","My Fallen Angel"
"1990","4.13","Am I The Same Girl"
