"year","duration","track","artist","mode","target"
"2000","4.11","Beautiful Day","U2","1","1"
"2000","4.09","When I Grow Up","The Pussycat Dolls","0","1"
"2000","4","Belly Dancer (Bananza)","Akon","0","1"
"2000","4.48","Breathe","Fabolous","0","1"
"2000","3.86","Dance With Me","112","1","1"
"2000","3.45","Lookin Boy","Hot Stylz Featuring Yung Joc","0","1"
"2000","4.29","Magnificent","Rick Ross Featuring John Legend","1","1"
"2000","4.77","No Mercy","Ty Herndon","1","1"
"2000","5.08","Where Were You (When The World Stopped Turning)","Alan Jackson","1","1"
"2000","3.1","Kerosene","Miranda Lambert","1","1"
"2000","3.86","Seven Nation Army","The White Stripes","1","1"
"2000","2.69","Where Are We Runnin'?","Lenny Kravitz","0","1"
"2000","3.77","Mamacita","Public Announcement","0","1"
"2000","4.87","Fergalicious","Fergie","0","1"
"2000","4.23","Right Here","Staind","0","1"
"2000","4.31","Marco Polo","Bow Wow Featuring Soulja Boy Tell'em","1","1"
"2000","2.07","La Bomba","Azul Azul","1","1"
"2000","3.44","Knoc","""Knoc-Turn'Al With Dr. Dre & Missy """"Misdemeanor"""" Elliott""","1","1"
"2000","4.04","Joey","Sugarland","1","1"
"2000","3.72","Waiting For You","Seal","0","1"
"2000","4.01","Izzo (H.O.V.A.)","JAY-Z","0","1"
"2000","3.65","Prayer","Disturbed","1","1"
"2000","4.08","Got Money","Lil Wayne Featuring T-Pain","1","1"
"2000","3.55","Gal Yuh Ah Lead","T.O.K.","0","1"
"2000","4.26","Love","Keyshia Cole","1","1"
"2000","4.14","Do I Make You Proud","Taylor Hicks","1","1"
"2000","3.11","Just Like You","Three Days Grace","1","1"
"2000","3.89","I Got You","Craig Morgan","1","1"
"2000","4.03","Gotta Find You","Joe Jonas","1","1"
"2000","3.81","Figured You Out","Nickelback","1","1"
"2000","4.47","Perdidos","Monchy & Alexandra","0","1"
"2000","4.37","Welcome Back","Mase","1","1"
"2000","3.26","Get Up","50 Cent","0","1"
"2000","4.53","This Is How We Do","Big Tymers","1","1"
"2000","3.51","On A Night Like This","Trick Pony","1","1"
"2000","4.39","Laundromat","Nivea","1","1"
"2000","3.46","Tempted To Touch","Rupee","0","1"
"2000","5.26","Like You'll Never See Me Again","Alicia Keys","1","1"
"2000","3.3","Dey Know","Shawty Lo","1","1"
"2000","3.97","I Wonder","Kellie Pickler","1","1"
"2000","3.94","Lonely","Akon","0","1"
"2000","3.73","All Falls Down","Kanye West Featuring Syleena Johnson","0","1"
"2000","4.49","Must Be Doin' Somethin' Right","Billy Currington","1","1"
"2000","3.03","You'll Always Be Loved By Me","Brooks & Dunn","1","1"
"2000","3.81","If I Ain't Got You","Alicia Keys","1","1"
"2000","3.9","Losing Grip","Avril Lavigne","0","1"
"2000","3.87","Shawty Is A 10","The-Dream","0","1"
"2000","3.78","I Wish","Carl Thomas","1","1"
"2000","3.38","Song For The Lonely","Cher","1","1"
"2000","5.58","(Reach Up For The) Sunrise","Duran Duran","1","1"
"2000","3.21","Why Don't We Just Dance","Josh Turner","1","1"
"2000","3.38","Made You Look","Nas","0","1"
"2000","4.28","She Will Be Loved","Maroon 5","0","1"
"2000","4.56","Can't Believe It","T-Pain Featuring Lil Wayne","0","1"
"2000","4.51","Love Lockdown","Kanye West","0","1"
"2000","4.07","Back Then","Mike Jones","1","1"
"2000","3.56","Want To","Sugarland","1","1"
"2000","3.25","Play Something Country","Brooks & Dunn","1","1"
"2000","3.88","Hey Ma","""Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya""","1","1"
"2000","7.2","Step In The Name Of Love","R. Kelly","0","1"
"2000","3.83","Deck The Halls","SHeDAISY","0","1"
"2000","3.61","Swing","Trace Adkins","1","1"
"2000","4.91","Fifteen","Taylor Swift","1","1"
"2000","4.23","No One","Alicia Keys","0","1"
"2000","3.64","I Hate This Part","The Pussycat Dolls","1","1"
"2000","4.98","Dirrty","Christina Aguilera Featuring Redman","1","1"
"2000","3.89","Take You Home","Angie Martinez Featuring Kelis","1","1"
"2000","3.23","Jesus Walks","Kanye West","0","1"
"2000","4.51","Standing Still","Jewel","1","1"
"2000","4.4","Just In Case","Jaheim","1","1"
"2000","4.32","Unwritten","Natasha Bedingfield","1","1"
"2000","3.83","Elevator","Flo Rida Featuring Timbaland","0","1"
"2000","4.24","Wanna Be Startin' Somethin' 2008","Michael Jackson With Akon","1","1"
"2000","3.01","There It Go! (The Whistle Song)","Juelz Santana","0","1"
"2000","4.6","My Love","Justin Timberlake Featuring T.I.","0","1"
"2000","3.98","SOS","Rihanna","1","1"
"2000","3.06","Marry For Money","Trace Adkins","1","1"
"2000","3.9","Don't Forget About Us","Mariah Carey","0","1"
"2000","5.66","Sing For The Moment","Eminem","0","1"
"2000","5.53","Taking You Home","Don Henley","0","1"
"2000","3.42","Pretty Vegas","INXS","0","1"
"2000","3.81","Sorry","Buckcherry","1","1"
"2000","4.66","My Best Friend","Tim McGraw","1","1"
"2000","4.01","8th World Wonder","Kimberley Locke","1","1"
"2000","2.76","The Middle","Jimmy Eat World","1","1"
"2000","2.9","Best Of Both Worlds","Hannah Montana","1","1"
"2000","4.85","Playa Cardz Right","Keyshia Cole Featuring 2Pac","0","1"
"2000","3.87","Burn","Usher","1","1"
"2000","3.18","About You Now","Miranda Cosgrove","1","1"
"2000","3.34","My Projects","Coo Coo Cal","0","1"
"2000","4.37","Boulevard Of Broken Dreams","Green Day","1","1"
"2000","3.81","Got Ur Self A...","Nas","0","1"
"2000","3.97","If You Don't Wanna Love Me","Tamar Braxton","1","1"
"2000","3.91","99 Problems","JAY-Z","0","1"
"2000","3.86","God Must Be Busy","Brooks & Dunn","1","1"
"2000","4.88","Gangsta Nation","Westside Connection Featuring Nate Dogg","0","1"
"2000","3.18","Know Your Enemy","Green Day","1","1"
"2000","4.12","Doing Too Much","Paula DeAnda Featuring Baby Bash","1","1"
"2000","4.27","Karma","Alicia Keys","1","1"
"2000","3.76","Anna-Molly","Incubus","1","1"
"2000","3.76","It's My Life","No Doubt","0","1"
"2000","3.8","Shawty","Plies Featuring T-Pain","1","1"
"2000","4.97","Oochie Wally","QB Finest Featuring Nas & Bravehearts","1","1"
"2000","3.75","Don't Say You Love Me","M2M","0","1"
"2000","2.9","Little Sister","Queens Of The Stone Age","1","1"
"2000","5.04","Bia' Bia'","""Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte""","1","1"
"2000","3.95","Cowboy Casanova","Carrie Underwood","1","1"
"2000","3.77","Cry","Faith Hill","1","1"
"2000","4.68","A Long Walk","Jill Scott","0","1"
"2000","4.02","Fiesta","R. Kelly Featuring Jay-Z","0","1"
"2000","4.46","Promise","Ciara","1","1"
"2000","4.65","Don't Take Your Love Away","Avant","1","1"
"2000","3.57","Soulmate","Natasha Bedingfield","0","1"
"2000","2.93","Chemicals React","Aly & AJ","1","1"
"2000","5.68","Clint Eastwood","Gorillaz","0","1"
"2000","1.95","Anyone Else But You","Michael Cera & Ellen Page","1","1"
"2000","4.47","Stick To The Status Quo","High School Musical Cast","1","1"
"2000","3.71","La La","Ashlee Simpson","0","1"
"2000","3.32","In My Head","Jason Derulo","0","1"
"2000","3.84","Saturday (Oooh! Ooooh!)","Ludacris Featuring Sleepy Brown","0","1"
"2000","3.67","Brand New Girlfriend","Steve Holy","1","1"
"2000","4.71","Top Back","T.I.","1","1"
"2000","3.47","Always Strapped","Birdman Featuring Lil Wayne","0","1"
"2000","4.03","Lose My Breath","Destiny's Child","1","1"
"2000","4.15","Try Sleeping With A Broken Heart","Alicia Keys","1","1"
"2000","3.22","Amor Eterno","Cristian Castro","1","1"
"2000","3.78","Rest In Pieces","Saliva","1","1"
"2000","5.61","Born To Fly","Sara Evans","1","1"
"2000","4.57","24/7","Kevon Edmonds","1","1"
"2000","3.49","Flowers On The Wall","Eric Heatherly","1","1"
"2000","3.76","Buttons","The Pussycat Dolls Featuring Snoop Dogg","1","1"
"2000","3.69","Somebody's Hero","Jamie O'Neal","1","1"
"2000","3.85","Look What You've Done","Jet","1","1"
"2000","3.46","There Goes My Baby","Charlie Wilson","1","1"
"2000","3.6","Pop Champagne","Jim Jones & Ron Browz Featuring Juelz Santana","1","1"
"2000","3.56","Why","Jason Aldean","1","1"
"2000","4.03","Fearless","Taylor Swift","1","1"
"2000","4.33","The One","Gary Allan","1","1"
"2000","4.94","All Summer Long","The Rock Heroes","1","1"
"2000","3.94","Bridging The Gap","Nas Featuring Olu Dara","1","1"
"2000","3.06","Girls And Boys","Good Charlotte","1","1"
"2000","3.48","How Do You Like Me Now?!","Toby Keith","1","1"
"2000","5.43","Feelin' So Good","Jennifer Lopez Featuring Big Pun & Fat Joe","0","1"
"2000","3.14","A Good Day To Run","Darryl Worley","1","1"
"2000","3.99","I Wanna Make You Close Your Eyes","Dierks Bentley","1","1"
"2000","3.61","God Love Her","Toby Keith","1","1"
"2000","3.97","Outta My System","Bow Wow Featuring T-Pain & Johnta Austin","1","1"
"2000","4.46","1st Time","Yung Joc Featuring Marques Houston & Trey Songz","1","1"
"2000","3.68","Confessions Of A Broken Heart (Daughter To Father)","Lindsay Lohan","0","1"
"2000","2.61","Nothin' To Lose","Josh Gracin","1","1"
"2000","3.4","Paper Planes","M.I.A.","1","1"
"2000","5.05","Ridin'","Chamillionaire Featuring Krayzie Bone","0","1"
"2000","3.89","Bad Day","Daniel Powter","1","1"
"2000","4.68","Letter To Me","Brad Paisley","1","1"
"2000","4.6","What's Your Fantasy","Ludacris Featuring Shawnna","0","1"
"2000","3.19","Downfall","TRUSTcompany","1","1"
"2000","3.45","I Want To Know What Love Is","Mariah Carey","1","1"
"2000","3.67","Mercy","Duffy","1","1"
"2000","3.93","Startin' With Me","Jake Owen","1","1"
"2000","3.98","Hold You Down","""The Alchemist Featuring Prodigy, Illa Ghee & Nina Sky""","1","1"
"2000","3.75","Sunshine","Lil' Flip Featuring Lea","1","1"
"2000","4.51","No Surprise","Daughtry","1","1"
"2000","4.96","Crack A Bottle","""Eminem, Dr. Dre & 50 Cent""","1","1"
"2000","4.52","Music Of My Heart","'N Sync & Gloria Estefan","1","1"
"2000","3.85","Still On Your Side","BBMak","1","1"
"2000","3.57","No Problem","Lil Scrappy","1","1"
"2000","3.59","Over It","Katharine McPhee","1","1"
"2000","4.25","Doesn't Remind Me","Audioslave","1","1"
"2000","4.64","Wheels","Foo Fighters","1","1"
"2000","3.74","Caught Up","Usher","1","1"
"2000","3.93","You Save Me","Kenny Chesney","1","1"
"2000","3.58","Miss Independent","Kelly Clarkson","0","1"
"2000","3.64","Original Fire","Audioslave","1","1"
"2000","3.41","Oh Boy","Cam'Ron Featuring Juelz Santana","1","1"
"2000","4.57","Incomplete","Sisqo","0","1"
"2000","1.86","It's My Life / Confessions Part II","Glee Cast","0","1"
"2000","3.97","Daughters","John Mayer","1","1"
"2000","3.35","Welcome To Atlanta","Jermaine Dupri & Ludacris","0","1"
"2000","4.21","Nobody Wants To Be Lonely","Ricky Martin Duet With Christina Aguilera","0","1"
"2000","4.35","Chopped 'N' Skrewed","T-Pain Featuring Ludacris","0","1"
"2000","3.79","Never (Past Tense)","The Roc Project Featuring Tina Arena","0","1"
"2000","3.31","Strut","The Cheetah Girls","0","1"
"2000","3.62","""Left, Right, Left""","Drama","1","1"
"2000","4.44","I Disappear","Metallica","1","1"
"2000","3.62","N Dey Say","Nelly","1","1"
"2000","2.77","Bleed It Out","Linkin Park","0","1"
"2000","6.77","F**k It (I Don't Want You Back)","Eamon","0","1"
"2000","4.55","Where Would You Be","Martina McBride","1","1"
"2000","3.29","Stupid Girls","P!nk","0","1"
"2000","2.95","I Should Be Sleeping","Emerson Drive","0","1"
"2000","3.42","One Step At A Time","Jordin Sparks","1","1"
"2000","3.5","Fallin'","Alicia Keys","0","1"
"2000","3.28","I Don't Have To Be Me ('til Monday)","Steve Azar","1","1"
"2000","3.88","Every Mile A Memory","Dierks Bentley","1","1"
"2000","4","Take Ya Home","Lil Bow Wow","0","1"
"2000","3.67","My Friends Over You","New Found Glory","1","1"
"2000","3.95","Take Me Out","Franz Ferdinand","1","1"
"2000","3.02","From Where You Are","Lifehouse","0","1"
"2000","4.2","DOA","Foo Fighters","1","1"
"2000","4.53","Put Your Hand In Mine","Tracy Byrd","1","1"
"2000","4.61","Die Another Day","Madonna","0","1"
"2000","3.9","Fatty Girl","""Ludacris, LL Cool J & Keith Murray""","1","1"
"2000","4.77","Left & Right","D'Angelo Featuring Method Man And Redman","1","1"
"2000","3.59","What If She's An Angel","Tommy Shane Steiner","1","1"
"2000","2.98","It's Always Somethin'","Joe Diffie","1","1"
"2000","3.9","Pullin' Me Back","Chingy Featuring Tyrese","1","1"
"2000","3.36","Wake Up Call","Maroon 5","0","1"
"2000","4.29","Callin' Me","Lil' Zane Featuring 112","0","1"
"2000","3.57","All The Things She Said","t.A.T.u.","0","1"
"2000","4.27","Ice Box","Omarion","1","1"
"2000","4.14","Ayo Technology","50 Cent Featuring Justin Timberlake & Timbaland","1","1"
"2000","4.27","Oh","Ciara Featuring Ludacris","1","1"
"2000","4.98","Picture","Kid Rock Featuring Sheryl Crow","1","1"
"2000","3.45","Life After You","Daughtry","1","1"
"2000","3.62","Hit The Floor","Twista Featuring Pitbull","0","1"
"2000","3.04","Milkshake","Kelis","1","1"
"2000","3.98","Whoa!","Black Rob","1","1"
"2000","3.91","Bright Lights","matchbox twenty","1","1"
"2000","4.37","Fast Cars And Freedom","Rascal Flatts","0","1"
"2000","4.26","Feels Like Love","Vince Gill","1","1"
"2000","3.54","All Jacked Up","Gretchen Wilson","1","1"
"2000","4.61","Come To Me","Diddy Featuring Nicole Scherzinger","0","1"
"2000","3.47","Apologize","Timbaland Featuring OneRepublic","1","1"
"2000","5.49","Pimpin' All Over The World","Ludacris Featuring Bobby Valentino","1","1"
"2000","3.95","My Baby You","Marc Anthony","0","1"
"2000","2.94","Troubadour","George Strait","1","1"
"2000","4.32","Stingy","Ginuwine","0","1"
"2000","3.63","Angel","Amanda Perez","0","1"
"2000","4.59","Get Gone","Ideal","1","1"
"2000","3.57","Just A Friend 2002","Mario","1","1"
"2000","3.54","Live Like We're Dying","Kris Allen","1","1"
"2000","4.73","What It Feels Like For A Girl","Madonna","1","1"
"2000","4.1","Gravity","John Mayer","1","1"
"2000","4.52","Falsetto","The-Dream","1","1"
"2000","4.42","Drift & Die","Puddle Of Mudd","1","1"
"2000","3.4","Supernatural Superserious","R.E.M.","1","1"
"2000","3.87","Another Dumb Blonde","Hoku","1","1"
"2000","3.46","Boyfriend/Girlfriend","C-Side Featuring Keyshia Cole","1","1"
"2000","3.89","Must Be Nice","Lyfe Jennings","1","1"
"2000","4.8","White Liar","Miranda Lambert","1","1"
"2000","4.56","Back That Thang Up","Juvenile Featuring Mannie Fresh & Lil' Wayne","1","1"
"2000","3.85","Break Ya Neck","Busta Rhymes","0","1"
"2000","2.73","Love You","Jack Ingram","1","1"
"2000","3.4","""1, 2 Step""","Ciara Featuring Missy Elliott","0","1"
"2000","3.89","Magic","Robin Thicke","1","1"
"2000","3.33","Coming Undone","Korn","1","1"
"2000","4.24","When The Last Time","Clipse","1","1"
"2000","3.81","Diary","Alicia Keys Featuring Tony! Toni! Tone!","1","1"
"2000","3.54","Smack That","Akon Featuring Eminem","0","1"
"2000","4.2","Little Bit Of Life","Craig Morgan","1","1"
"2000","3.64","Paranoid","Jonas Brothers","1","1"
"2000","4.16","How Come","D12","1","1"
"2000","3.43","'03 Bonnie & Clyde","Jay-Z Featuring Beyonce Knowles","0","1"
"2000","3.53","Footprints","T.O.K.","0","1"
"2000","3.43","Take You Out","Luther Vandross","1","1"
"2000","4.78","Winner At A Losing Game","Rascal Flatts","1","1"
"2000","4.07","What I Need To Do","Kenny Chesney","1","1"
"2000","2.91","Got To Get It","Sisqo Featuring Make It Hot","0","1"
"2000","4.26","Best Of You","Foo Fighters","0","1"
"2000","4.18","Encore","""Eminem, Dr. Dre & 50 Cent""","1","1"
"2000","4.03","Guess Who's Back","Scarface Featuring Jay-Z & Beanie Sigel","1","1"
"2000","3.2","Crazier","Taylor Swift","1","1"
"2000","3.47","Whatever It Is","Zac Brown Band","1","1"
"2000","3.66","An Honest Mistake","The Bravery","0","1"
"2000","4.74","Missing You","Case","0","1"
"2000","3.64","Temperature","Sean Paul","0","1"
"2000","3.95","Something's Gotta Give","LeAnn Rimes","1","1"
"2000","3.56","Break It Off","Rihanna & Sean Paul","0","1"
"2000","3.19","Nine In The Afternoon","Panic! At The Disco","1","1"
"2000","3.16","American Child","Phil Vassar","1","1"
"2000","4.57","Shake That","Eminem Featuring Nate Dogg","0","1"
"2000","3.62","Takin' It To The Streets","Taylor Hicks","1","1"
"2000","6.74","Stan","Eminem Featuring Dido","0","1"
"2000","5.59","Still Fly","Big Tymers","1","1"
"2000","4.98","Damn!","YoungBloodZ Featuring Lil Jon","0","1"
"2000","3.38","Like You","Daddy Yankee","0","1"
"2000","4.26","Cross The Border","Philly's Most Wanted","1","1"
"2000","2.87","Black Horse & The Cherry Tree","KT Tunstall","0","1"
"2000","4.56","So Cold","Breaking Benjamin","0","1"
"2000","3.21","Don't Trust Me","3OH!3","0","1"
"2000","3.38","First Time","Lifehouse","1","1"
"2000","4.14","In Love Wit Chu","Da Brat Featuring Cherish","1","1"
"2000","3.29","This Christmas","Chris Brown","0","1"
"2000","4.1","Put That Woman First","Jaheim","0","1"
"2000","4.77","Anything","JAY-Z","1","1"
"2000","3.64","Back Here","BBMak","1","1"
"2000","3.41","Girlfriend","B2K","0","1"
"2000","4.53","Go Hard","DJ Khaled Featuring Kanye West & T-Pain","0","1"
"2000","4.73","A Lot Of Things Different","Kenny Chesney","1","1"
"2000","4.65","Be Yourself","Audioslave","0","1"
"2000","4.32","You Can Do It","Ice Cube Featuring Mack 10 & Ms. Toi","0","1"
"2000","4.04","My Happy Ending","Avril Lavigne","1","1"
"2000","3.6","Like This","Kelly Rowland Featuring Eve","1","1"
"2000","3.79","Got It All","Eve & Jadakiss","1","1"
"2000","2.2","Drinkin' Bone","Tracy Byrd","1","1"
"2000","4.67","Give You What You Want (Fa Sure)","Chico DeBarge","0","1"
"2000","3.61","Inconsolable","Backstreet Boys","1","1"
"2000","4.68","Runaway Love","Ludacris Featuring Mary J. Blige","1","1"
"2000","3.06","""Sitting, Waiting, Wishing""","Jack Johnson","1","1"
"2000","3.84","Remember The Name","Fort Minor Featuring Styles Of Beyond","1","1"
"2000","4.81","Cry Me A River","Justin Timberlake","0","1"
"2000","3.23","In My Daughter's Eyes","Martina McBride","1","1"
"2000","3.94","Again And Again","Jewel","1","1"
"2000","3.91","Talkin' To Me","Amerie","0","1"
"2000","3.86","You Are The Best Thing","Ray LaMontagne","1","1"
"2000","3.27","Bubbly","Colbie Caillat","1","1"
"2000","4.47","Only In America","Brooks & Dunn","1","1"
"2000","4.36","Game's Pain","The Game Featuring Keyshia Cole","0","1"
"2000","4.29","If You're Not The One","Daniel Bedingfield","1","1"
"2000","4.03","Perfect","Sara Evans","1","1"
"2000","3.72","Uh Huh","B2K","1","1"
"2000","3.49","Candy Shop","50 Cent Featuring Olivia","1","1"
"2000","3.91","Just Got Started Lovin' You","James Otto","1","1"
"2000","2.83","Magic","Selena Gomez","0","1"
"2000","3.66","Potential Breakup Song","Aly & AJ","0","1"
"2000","3.19","Lucky","Jason Mraz & Colbie Caillat","1","1"
"2000","3.86","With Me","Lonestar","1","1"
"2000","4.03","Summer Nights","Rascal Flatts","1","1"
"2000","3.88","Larger Than Life","Backstreet Boys","0","1"
"2000","4.54","Goodbye For Now","P.O.D.","0","1"
"2000","4.11","Forever","Papa Roach","0","1"
"2000","6.16","Roses","OutKast","1","1"
"2000","4.75","Zoom","Lil' Boosie Featuring Yung Joc","0","1"
"2000","3.9","The Jump Off","Lil' Kim Featuring Mr. Cheeks","0","1"
"2000","3.76","Big Yellow Taxi","Counting Crows Featuring Vanessa Carlton","1","1"
"2000","4.33","Where I Wanna Be","Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt","1","1"
"2000","5.03","Southern Hospitality","Ludacris","1","1"
"2000","3.71","Addicted","Saving Abel","1","1"
"2000","3.9","Better In Time","Leona Lewis","1","1"
"2000","4.03","Hey Luv (Anything)","Mobb Deep Featuring 112","1","1"
